campaign_id,goal,country,currency,launched_date,deadline_date,category,subcategory,campaign_duration_days,launch_year,launch_month,launch_weekday,success
1920,10000.0,GB,GBP,2015-09-23,2015-10-21,technology,gadgets,28,2015,9,Wednesday,0
1921,1500.0,US,USD,2012-06-14,2012-07-14,music,indie rock,30,2012,6,Thursday,1
1922,2000.0,US,USD,2013-11-12,2013-12-12,music,indie rock,30,2013,11,Tuesday,1
1923,125.0,US,USD,2011-08-17,2011-09-27,music,indie rock,41,2011,8,Wednesday,1
1924,3000.0,US,USD,2013-12-18,2014-01-15,music,indie rock,28,2013,12,Wednesday,1
1925,1500.0,US,USD,2013-09-18,2013-10-11,music,indie rock,23,2013,9,Wednesday,1
1926,1500.0,US,USD,2010-10-05,2010-11-02,music,indie rock,28,2010,10,Tuesday,1
1927,600.0,US,USD,2012-02-21,2012-03-08,music,indie rock,16,2012,2,Tuesday,1
1928,2550.0,US,USD,2013-04-07,2013-05-07,music,indie rock,30,2013,4,Sunday,1
1929,3200.0,US,USD,2011-05-24,2011-07-05,music,indie rock,42,2011,5,Tuesday,1
1930,1000.0,US,USD,2013-05-08,2013-07-07,music,indie rock,60,2013,5,Wednesday,1
1931,2000.0,US,USD,2012-05-08,2012-05-22,music,indie rock,14,2012,5,Tuesday,1
1932,5250.0,US,USD,2012-01-03,2012-01-24,music,indie rock,21,2012,1,Tuesday,1
1933,6000.0,US,USD,2014-08-28,2014-09-27,music,indie rock,30,2014,8,Thursday,1
1934,5000.0,US,USD,2011-11-18,2011-12-25,music,indie rock,37,2011,11,Friday,1
1935,2500.0,US,USD,2014-05-14,2014-06-21,music,indie rock,38,2014,5,Wednesday,1
1936,7500.0,US,USD,2011-11-05,2011-12-06,music,indie rock,31,2011,11,Saturday,1
1937,600.0,US,USD,2012-05-30,2012-06-15,music,indie rock,16,2012,5,Wednesday,1
1938,15000.0,US,USD,2013-06-01,2013-07-02,music,indie rock,31,2013,6,Saturday,1
1939,10000.0,US,USD,2013-02-08,2013-03-10,music,indie rock,30,2013,2,Friday,1
1940,650.0,US,USD,2011-05-07,2011-06-15,music,indie rock,39,2011,5,Saturday,1
1941,250000.0,US,USD,2014-04-15,2014-05-15,technology,hardware,30,2014,4,Tuesday,1
1942,6000.0,US,USD,2011-04-05,2011-07-04,technology,hardware,90,2011,4,Tuesday,1
1943,10000.0,US,USD,2016-06-27,2016-08-11,technology,hardware,45,2016,6,Monday,1
1944,40000.0,US,USD,2014-04-01,2014-05-01,technology,hardware,30,2014,4,Tuesday,1
1945,100000.0,ES,EUR,2015-06-02,2015-07-12,technology,hardware,40,2015,6,Tuesday,1
1946,7500.0,US,USD,2014-02-19,2014-04-20,technology,hardware,60,2014,2,Wednesday,1
1947,800.0,US,USD,2009-10-16,2009-11-23,technology,hardware,38,2009,10,Friday,1
1948,100000.0,US,USD,2016-04-13,2016-06-06,technology,hardware,54,2016,4,Wednesday,1
1949,50000.0,GB,GBP,2014-06-10,2014-07-10,technology,hardware,30,2014,6,Tuesday,1
1950,48000.0,US,USD,2011-03-22,2011-04-22,technology,hardware,31,2011,3,Tuesday,1
1951,50000.0,US,USD,2016-10-08,2016-11-07,technology,hardware,30,2016,10,Saturday,1
1952,35000.0,CA,CAD,2013-09-09,2013-10-16,technology,hardware,37,2013,9,Monday,1
1953,15000.0,US,USD,2012-02-02,2012-03-02,technology,hardware,29,2012,2,Thursday,1
1954,50000.0,US,USD,2016-01-25,2016-03-12,technology,hardware,47,2016,1,Monday,1
1955,42000.0,US,USD,2012-04-21,2012-05-23,technology,hardware,32,2012,4,Saturday,1
1956,60000.0,US,USD,2015-03-04,2015-04-18,technology,hardware,45,2015,3,Wednesday,1
1957,30000.0,US,USD,2012-09-27,2012-10-27,technology,hardware,30,2012,9,Thursday,1
1958,7000.0,US,USD,2013-02-21,2013-03-23,technology,hardware,30,2013,2,Thursday,1
1959,10000.0,US,USD,2014-08-20,2014-10-01,technology,hardware,42,2014,8,Wednesday,1
1960,70000.0,SE,SEK,2014-11-21,2014-12-21,technology,hardware,30,2014,11,Friday,1
1961,10000.0,US,USD,2012-08-27,2012-10-06,technology,hardware,40,2012,8,Monday,1
1962,10000.0,US,USD,2014-04-13,2014-05-13,technology,hardware,30,2014,4,Sunday,1
1963,19000.0,GB,GBP,2014-08-12,2014-09-16,technology,hardware,35,2014,8,Tuesday,1
1964,89200.0,IT,EUR,2016-03-23,2016-04-22,technology,hardware,30,2016,3,Wednesday,1
1965,5000.0,US,USD,2011-12-21,2012-01-12,technology,hardware,22,2011,12,Wednesday,1
1966,100000.0,US,USD,2014-07-15,2014-08-14,technology,hardware,30,2014,7,Tuesday,1
1967,20000.0,US,USD,2014-04-01,2014-05-01,technology,hardware,30,2014,4,Tuesday,1
1968,50000.0,US,USD,2016-11-02,2016-12-03,technology,hardware,31,2016,11,Wednesday,1
1969,20000.0,GB,GBP,2016-07-06,2016-08-05,technology,hardware,30,2016,7,Wednesday,1
1970,5000.0,US,USD,2013-02-19,2013-04-20,technology,hardware,60,2013,2,Tuesday,1
1971,400000.0,US,USD,2013-10-14,2013-11-15,technology,hardware,32,2013,10,Monday,1
1972,2500.0,US,USD,2012-10-19,2012-11-18,technology,hardware,30,2012,10,Friday,1
1973,198000.0,US,USD,2016-06-28,2016-08-06,technology,hardware,39,2016,6,Tuesday,1
1974,20000.0,GB,GBP,2013-06-20,2013-08-19,technology,hardware,60,2013,6,Thursday,1
1975,16000.0,US,USD,2013-02-08,2013-03-10,technology,hardware,30,2013,2,Friday,1
1976,4000.0,GB,GBP,2013-06-13,2013-07-13,technology,hardware,30,2013,6,Thursday,1
1977,50000.0,US,USD,2015-11-03,2015-12-19,technology,hardware,46,2015,11,Tuesday,1
1978,50000.0,US,USD,2012-05-10,2012-06-12,technology,hardware,33,2012,5,Thursday,1
1979,200000.0,US,USD,2015-10-13,2015-11-19,technology,hardware,37,2015,10,Tuesday,1
1980,50000.0,DE,EUR,2016-02-23,2016-04-03,technology,hardware,40,2016,2,Tuesday,1
1981,7500.0,CA,CAD,2014-06-09,2014-07-09,photography,people,30,2014,6,Monday,0
1982,180000.0,HK,HKD,2016-11-04,2016-12-04,photography,people,30,2016,11,Friday,0
1983,33000.0,US,USD,2016-08-11,2016-09-02,photography,people,22,2016,8,Thursday,0
1984,15000.0,US,USD,2014-10-01,2014-11-30,photography,people,60,2014,10,Wednesday,0
1985,1600.0,GB,GBP,2016-07-04,2016-08-02,photography,people,29,2016,7,Monday,0
1986,2000.0,GB,GBP,2016-02-13,2016-03-14,photography,people,30,2016,2,Saturday,0
1987,5500.0,GB,GBP,2015-01-30,2015-03-01,photography,people,30,2015,1,Friday,0
1988,6000.0,US,USD,2015-07-21,2015-08-20,photography,people,30,2015,7,Tuesday,0
1989,5000.0,US,USD,2016-11-11,2016-12-11,photography,people,30,2016,11,Friday,0
1990,3000.0,US,USD,2016-01-29,2016-02-13,photography,people,15,2016,1,Friday,0
1991,2000.0,US,USD,2015-06-12,2015-07-03,photography,people,21,2015,6,Friday,0
1992,1500.0,US,USD,2015-01-19,2015-02-18,photography,people,30,2015,1,Monday,0
1993,2000.0,GB,GBP,2015-11-21,2015-12-21,photography,people,30,2015,11,Saturday,0
1994,3200.0,US,USD,2016-10-08,2016-12-07,photography,people,60,2016,10,Saturday,0
1995,1000.0,CA,CAD,2015-06-26,2015-07-16,photography,people,20,2015,6,Friday,0
1996,133800.0,US,USD,2014-06-10,2014-07-10,photography,people,30,2014,6,Tuesday,0
1997,6500.0,US,USD,2014-07-27,2014-08-26,photography,people,30,2014,7,Sunday,0
1998,2500.0,US,USD,2014-06-17,2014-08-01,photography,people,45,2014,6,Tuesday,0
1999,31000.0,GB,GBP,2014-10-14,2014-11-13,photography,people,30,2014,10,Tuesday,0
2000,5000.0,CA,CAD,2015-12-07,2016-01-06,photography,people,30,2015,12,Monday,0
2001,55000.0,DE,EUR,2015-05-12,2015-06-12,technology,hardware,31,2015,5,Tuesday,1
2002,50000.0,US,USD,2016-12-24,2017-01-23,technology,hardware,30,2016,12,Saturday,1
2003,500.0,US,USD,2010-06-18,2010-07-02,technology,hardware,14,2010,6,Friday,1
2004,50000.0,US,USD,2014-06-10,2014-07-10,technology,hardware,30,2014,6,Tuesday,1
2005,30000.0,US,USD,2013-09-18,2013-10-16,technology,hardware,28,2013,9,Wednesday,1
2006,50000.0,US,USD,2014-10-29,2014-12-03,technology,hardware,35,2014,10,Wednesday,1
2007,10000.0,US,USD,2010-06-18,2010-08-24,technology,hardware,67,2010,6,Friday,1
2008,1570.79,US,USD,2011-08-06,2011-09-19,technology,hardware,44,2011,8,Saturday,1
2009,50000.0,DE,EUR,2016-10-18,2016-11-23,technology,hardware,36,2016,10,Tuesday,1
2010,30000.0,US,USD,2016-07-19,2016-08-18,technology,hardware,30,2016,7,Tuesday,1
2011,50000.0,AT,EUR,2015-12-09,2016-01-11,technology,hardware,33,2015,12,Wednesday,1
2012,5000.0,US,USD,2015-01-06,2015-02-05,technology,hardware,30,2015,1,Tuesday,1
2013,160000.0,US,USD,2016-05-09,2016-07-08,technology,hardware,60,2016,5,Monday,1
2014,30000.0,US,USD,2013-02-19,2013-03-25,technology,hardware,34,2013,2,Tuesday,1
2015,7200.0,US,USD,2011-08-10,2011-09-09,technology,hardware,30,2011,8,Wednesday,1
2016,10000.0,US,USD,2013-02-07,2013-03-09,technology,hardware,30,2013,2,Thursday,1
2017,25000.0,US,USD,2012-02-22,2012-03-24,technology,hardware,31,2012,2,Wednesday,1
2018,65000.0,IE,EUR,2015-07-14,2015-08-13,technology,hardware,30,2015,7,Tuesday,1
2019,40000.0,US,USD,2016-08-23,2016-09-22,technology,hardware,30,2016,8,Tuesday,1
2020,1500.0,US,USD,2014-04-08,2014-05-14,technology,hardware,36,2014,4,Tuesday,1
2021,5000.0,US,USD,2014-08-10,2014-09-24,technology,hardware,45,2014,8,Sunday,1
2022,100000.0,US,USD,2016-05-12,2016-06-11,technology,hardware,30,2016,5,Thursday,1
2023,100000.0,US,USD,2015-05-12,2015-06-11,technology,hardware,30,2015,5,Tuesday,1
2024,4000.0,US,USD,2012-07-09,2012-08-13,technology,hardware,35,2012,7,Monday,1
2025,80000.0,DE,EUR,2015-05-12,2015-06-11,technology,hardware,30,2015,5,Tuesday,1
2026,25000.0,US,USD,2014-03-06,2014-04-21,technology,hardware,46,2014,3,Thursday,1
2027,100000.0,US,USD,2015-02-13,2015-03-30,technology,hardware,45,2015,2,Friday,1
2028,3000.0,US,USD,2010-02-06,2010-03-15,technology,hardware,37,2010,2,Saturday,1
2029,2500.0,US,USD,2014-07-28,2014-08-27,technology,hardware,30,2014,7,Monday,1
2030,32768.0,GB,GBP,2012-10-30,2012-11-29,technology,hardware,30,2012,10,Tuesday,1
2031,50000.0,NL,EUR,2014-12-02,2015-01-09,technology,hardware,38,2014,12,Tuesday,1
2032,25000.0,US,USD,2016-11-15,2016-12-15,technology,hardware,30,2016,11,Tuesday,1
2033,25000.0,US,USD,2014-03-27,2014-04-26,technology,hardware,30,2014,3,Thursday,1
2034,78000.0,US,USD,2015-03-13,2015-05-07,technology,hardware,55,2015,3,Friday,1
2035,80000.0,US,USD,2015-11-03,2015-12-19,technology,hardware,46,2015,11,Tuesday,1
2036,30000.0,US,USD,2014-04-09,2014-05-09,technology,hardware,30,2014,4,Wednesday,1
2037,10000.0,US,USD,2013-10-31,2013-12-30,technology,hardware,60,2013,10,Thursday,1
2038,8000.0,GB,GBP,2013-05-30,2013-07-01,technology,hardware,32,2013,5,Thursday,1
2039,125000.0,US,USD,2016-11-01,2016-12-01,technology,hardware,30,2016,11,Tuesday,1
2040,3000.0,US,USD,2013-10-31,2013-11-15,technology,hardware,15,2013,10,Thursday,1
2041,9500.0,US,USD,2016-10-11,2016-11-10,technology,hardware,30,2016,10,Tuesday,1
2042,10000.0,US,USD,2015-11-23,2016-01-22,technology,hardware,60,2015,11,Monday,1
2043,1385.0,US,USD,2016-10-18,2016-12-11,technology,hardware,54,2016,10,Tuesday,1
2044,15000.0,US,USD,2015-05-14,2015-06-13,technology,hardware,30,2015,5,Thursday,1
2045,4900.0,US,USD,2012-06-09,2012-07-09,technology,hardware,30,2012,6,Saturday,1
2046,10000.0,US,USD,2013-04-23,2013-05-23,technology,hardware,30,2013,4,Tuesday,1
2047,98000.0,AU,AUD,2015-03-18,2015-04-17,technology,hardware,30,2015,3,Wednesday,1
2048,85000.0,US,USD,2013-04-23,2013-05-23,technology,hardware,30,2013,4,Tuesday,1
2049,50000.0,GB,GBP,2013-10-28,2013-12-02,technology,hardware,35,2013,10,Monday,1
2050,10000.0,US,USD,2015-04-21,2015-05-31,technology,hardware,40,2015,4,Tuesday,1
2051,8000.0,US,USD,2013-11-26,2013-12-26,technology,hardware,30,2013,11,Tuesday,1
2052,50000.0,US,USD,2016-01-06,2016-02-20,technology,hardware,45,2016,1,Wednesday,1
2053,5000.0,US,USD,2015-10-26,2015-11-25,technology,hardware,30,2015,10,Monday,1
2054,35000.0,GB,GBP,2014-04-02,2014-05-02,technology,hardware,30,2014,4,Wednesday,1
2055,6000.0,US,USD,2014-11-03,2014-12-03,technology,hardware,30,2014,11,Monday,1
2056,50000.0,US,USD,2013-03-18,2013-04-17,technology,hardware,30,2013,3,Monday,1
2057,15000.0,GB,GBP,2016-01-27,2016-02-26,technology,hardware,30,2016,1,Wednesday,1
2058,2560.0,GB,GBP,2015-01-22,2015-03-02,technology,hardware,39,2015,1,Thursday,1
2059,30000.0,US,USD,2015-12-23,2016-01-31,technology,hardware,39,2015,12,Wednesday,1
2060,25000.0,US,USD,2014-05-24,2014-07-23,technology,hardware,60,2014,5,Saturday,1
2061,5000.0,US,USD,2016-12-01,2016-12-31,technology,hardware,30,2016,12,Thursday,1
2062,100000.0,DK,DKK,2016-02-23,2016-03-24,technology,hardware,30,2016,2,Tuesday,1
2063,4000.0,DE,EUR,2016-04-12,2016-05-15,technology,hardware,33,2016,4,Tuesday,1
2064,261962.0,US,USD,2013-04-25,2013-05-31,technology,hardware,36,2013,4,Thursday,1
2065,40000.0,GB,GBP,2013-11-25,2013-12-25,technology,hardware,30,2013,11,Monday,1
2066,2000.0,US,USD,2014-07-24,2014-08-23,technology,hardware,30,2014,7,Thursday,1
2067,495.0,GB,GBP,2015-04-21,2015-05-24,technology,hardware,33,2015,4,Tuesday,1
2068,25000.0,US,USD,2016-09-20,2016-10-20,technology,hardware,30,2016,9,Tuesday,1
2069,50000.0,US,USD,2015-12-02,2016-01-02,technology,hardware,31,2015,12,Wednesday,1
2070,125000.0,DE,EUR,2016-05-29,2016-06-28,technology,hardware,30,2016,5,Sunday,1
2071,20000.0,US,USD,2016-08-18,2016-10-02,technology,hardware,45,2016,8,Thursday,1
2072,71500.0,US,USD,2016-04-07,2016-05-07,technology,hardware,30,2016,4,Thursday,1
2073,100000.0,US,USD,2015-03-24,2015-05-08,technology,hardware,45,2015,3,Tuesday,1
2074,600.0,US,USD,2016-04-06,2016-05-06,technology,hardware,30,2016,4,Wednesday,1
2075,9999.0,US,USD,2013-06-25,2013-07-25,technology,hardware,30,2013,6,Tuesday,1
2076,179000.0,GB,GBP,2014-06-13,2014-07-23,technology,hardware,40,2014,6,Friday,1
2077,50000.0,US,USD,2015-04-09,2015-06-05,technology,hardware,57,2015,4,Thursday,1
2078,20000.0,ES,EUR,2016-11-18,2016-12-18,technology,hardware,30,2016,11,Friday,1
2079,10000.0,GB,GBP,2015-05-26,2015-06-25,technology,hardware,30,2015,5,Tuesday,1
2080,1000.0,US,USD,2015-10-12,2015-11-11,technology,hardware,30,2015,10,Monday,1
2081,3500.0,US,USD,2012-04-05,2012-05-16,music,indie rock,41,2012,4,Thursday,1
2082,1500.0,US,USD,2011-09-25,2011-11-24,music,indie rock,60,2011,9,Sunday,1
2083,750.0,US,USD,2012-05-05,2012-06-04,music,indie rock,30,2012,5,Saturday,1
2084,3000.0,US,USD,2014-04-02,2014-05-04,music,indie rock,32,2014,4,Wednesday,1
2085,6000.0,US,USD,2012-06-15,2012-07-15,music,indie rock,30,2012,6,Friday,1
2086,4000.0,US,USD,2011-11-13,2011-12-14,music,indie rock,31,2011,11,Sunday,1
2087,1500.0,US,USD,2011-08-09,2011-09-08,music,indie rock,30,2011,8,Tuesday,1
2088,3000.0,US,USD,2010-08-05,2010-09-11,music,indie rock,37,2010,8,Thursday,1
2089,2500.0,US,USD,2013-06-28,2013-08-02,music,indie rock,35,2013,6,Friday,1
2090,8000.0,US,USD,2013-01-25,2013-02-24,music,indie rock,30,2013,1,Friday,1
2091,18000.0,US,USD,2011-01-12,2011-03-01,music,indie rock,48,2011,1,Wednesday,1
2092,6000.0,US,USD,2011-08-08,2011-10-07,music,indie rock,60,2011,8,Monday,1
2093,1500.0,US,USD,2012-10-23,2012-12-22,music,indie rock,60,2012,10,Tuesday,1
2094,3500.0,US,USD,2012-01-31,2012-03-05,music,indie rock,34,2012,1,Tuesday,1
2095,2500.0,US,USD,2011-08-03,2011-10-02,music,indie rock,60,2011,8,Wednesday,1
2096,600.0,US,USD,2012-10-10,2012-10-26,music,indie rock,16,2012,10,Wednesday,1
2097,3000.0,US,USD,2011-10-02,2011-12-01,music,indie rock,60,2011,10,Sunday,1
2098,6000.0,US,USD,2012-02-07,2012-03-08,music,indie rock,30,2012,2,Tuesday,1
2099,3000.0,US,USD,2015-06-18,2015-07-02,music,indie rock,14,2015,6,Thursday,1
2100,600.0,US,USD,2012-06-14,2012-06-30,music,indie rock,16,2012,6,Thursday,1
2101,2000.0,US,USD,2011-12-15,2012-02-13,music,indie rock,60,2011,12,Thursday,1
2102,1000.0,US,USD,2011-04-05,2011-05-05,music,indie rock,30,2011,4,Tuesday,1
2103,7777.0,US,USD,2012-10-10,2012-11-09,music,indie rock,30,2012,10,Wednesday,1
2104,800.0,US,USD,2013-04-30,2013-05-31,music,indie rock,31,2013,4,Tuesday,1
2105,2000.0,US,USD,2014-11-08,2014-11-21,music,indie rock,13,2014,11,Saturday,1
2106,2200.0,US,USD,2012-12-27,2013-01-26,music,indie rock,30,2012,12,Thursday,1
2107,2000.0,US,USD,2014-10-22,2014-11-12,music,indie rock,21,2014,10,Wednesday,1
2108,16000.0,US,USD,2012-08-14,2012-09-10,music,indie rock,27,2012,8,Tuesday,1
2109,4000.0,US,USD,2015-06-05,2015-07-05,music,indie rock,30,2015,6,Friday,1
2110,2000.0,US,USD,2014-04-30,2014-05-28,music,indie rock,28,2014,4,Wednesday,1
2111,2000.0,US,USD,2011-06-09,2011-08-15,music,indie rock,67,2011,6,Thursday,1
2112,300.0,US,USD,2013-04-01,2013-04-15,music,indie rock,14,2013,4,Monday,1
2113,7000.0,US,USD,2014-08-19,2014-09-23,music,indie rock,35,2014,8,Tuesday,1
2114,5000.0,US,USD,2010-10-07,2010-12-09,music,indie rock,63,2010,10,Thursday,1
2115,1500.0,US,USD,2011-01-21,2011-02-20,music,indie rock,30,2011,1,Friday,1
2116,48000.0,US,USD,2012-08-15,2012-10-02,music,indie rock,48,2012,8,Wednesday,1
2117,1200.0,US,USD,2015-10-13,2015-10-27,music,indie rock,14,2015,10,Tuesday,1
2118,1000.0,US,USD,2011-06-24,2011-07-24,music,indie rock,30,2011,6,Friday,1
2119,2000.0,US,USD,2012-07-17,2012-08-16,music,indie rock,30,2012,7,Tuesday,1
2120,8000.0,US,USD,2013-11-13,2014-01-01,music,indie rock,49,2013,11,Wednesday,1
2121,50000.0,CH,CHF,2016-12-12,2017-01-11,games,video games,30,2016,12,Monday,0
2122,80000.0,MX,MXN,2016-12-08,2017-01-07,games,video games,30,2016,12,Thursday,0
2123,500.0,US,USD,2010-01-20,2010-03-15,games,video games,54,2010,1,Wednesday,0
2124,1100.0,US,USD,2010-10-13,2010-11-30,games,video games,48,2010,10,Wednesday,0
2125,60000.0,US,USD,2015-07-06,2015-08-05,games,video games,30,2015,7,Monday,0
2126,20000.0,US,USD,2014-11-08,2014-12-08,games,video games,30,2014,11,Saturday,0
2127,28000.0,GB,GBP,2015-02-10,2015-03-12,games,video games,30,2015,2,Tuesday,0
2128,15000.0,CA,CAD,2014-07-23,2014-09-21,games,video games,60,2014,7,Wednesday,0
2129,2000.0,US,USD,2016-02-09,2016-03-10,games,video games,30,2016,2,Tuesday,0
2130,42000.0,US,USD,2014-07-12,2014-08-16,games,video games,35,2014,7,Saturday,0
2131,500.0,US,USD,2015-06-12,2015-07-12,games,video games,30,2015,6,Friday,0
2132,100000.0,US,USD,2014-01-04,2014-02-03,games,video games,30,2014,1,Saturday,0
2133,1000.0,US,USD,2011-03-17,2011-04-24,games,video games,38,2011,3,Thursday,0
2134,6000.0,US,USD,2013-03-28,2013-04-27,games,video games,30,2013,3,Thursday,0
2135,5000.0,US,USD,2012-09-04,2012-10-04,games,video games,30,2012,9,Tuesday,0
2136,80000.0,US,USD,2013-09-19,2013-10-19,games,video games,30,2013,9,Thursday,0
2137,50000.0,CA,CAD,2014-11-05,2014-12-05,games,video games,30,2014,11,Wednesday,0
2138,1000.0,GB,GBP,2013-10-10,2013-11-09,games,video games,30,2013,10,Thursday,0
2139,30000.0,US,USD,2016-10-04,2016-11-03,games,video games,30,2016,10,Tuesday,0
2140,500000.0,US,USD,2012-12-12,2013-01-11,games,video games,30,2012,12,Wednesday,0
2141,15000.0,US,USD,2014-10-15,2014-11-14,games,video games,30,2014,10,Wednesday,0
2142,10500.0,DE,EUR,2015-12-02,2015-12-30,games,video games,28,2015,12,Wednesday,0
2143,2000.0,US,USD,2010-06-03,2010-07-21,games,video games,48,2010,6,Thursday,0
2144,35500.0,US,USD,2013-08-13,2013-09-14,games,video games,32,2013,8,Tuesday,0
2145,15000.0,US,USD,2013-10-28,2013-11-27,games,video games,30,2013,10,Monday,0
2146,5000.0,US,USD,2016-01-28,2016-02-11,games,video games,14,2016,1,Thursday,0
2147,390000.0,US,USD,2014-10-15,2014-11-16,games,video games,32,2014,10,Wednesday,0
2148,100.0,GB,GBP,2015-03-03,2015-04-02,games,video games,30,2015,3,Tuesday,0
2149,2000.0,US,USD,2010-06-26,2010-07-31,games,video games,35,2010,6,Saturday,0
2150,50000.0,NO,NOK,2016-06-13,2016-07-13,games,video games,30,2016,6,Monday,0
2151,45000.0,US,USD,2016-05-30,2016-06-29,games,video games,30,2016,5,Monday,0
2152,30000.0,US,USD,2014-02-13,2014-03-15,games,video games,30,2014,2,Thursday,0
2153,372625.0,US,USD,2014-12-01,2015-01-10,games,video games,40,2014,12,Monday,0
2154,250.0,US,USD,2014-01-08,2014-01-28,games,video games,20,2014,1,Wednesday,0
2155,5000.0,GB,GBP,2016-03-01,2016-03-31,games,video games,30,2016,3,Tuesday,0
2156,56000.0,US,USD,2013-08-02,2013-09-16,games,video games,45,2013,8,Friday,0
2157,75000.0,US,USD,2016-11-20,2016-12-23,games,video games,33,2016,11,Sunday,0
2158,300000.0,US,USD,2012-12-21,2013-02-04,games,video games,45,2012,12,Friday,0
2159,3600.0,US,USD,2011-06-16,2011-07-16,games,video games,30,2011,6,Thursday,0
2160,10000.0,US,USD,2012-04-19,2012-05-19,games,video games,30,2012,4,Thursday,0
2161,400.0,US,USD,2015-08-24,2015-09-23,music,rock,30,2015,8,Monday,1
2162,4500.0,US,USD,2014-06-23,2014-07-24,music,rock,31,2014,6,Monday,1
2163,2500.0,US,USD,2015-04-17,2015-06-08,music,rock,52,2015,4,Friday,1
2164,5500.0,US,USD,2016-05-25,2016-06-25,music,rock,31,2016,5,Wednesday,1
2165,2500.0,FR,EUR,2016-03-09,2016-04-08,music,rock,30,2016,3,Wednesday,1
2166,2000.0,US,USD,2014-10-21,2014-12-05,music,rock,45,2014,10,Tuesday,1
2167,150.0,US,USD,2012-09-01,2012-09-15,music,rock,14,2012,9,Saturday,1
2168,18000.0,US,USD,2017-01-10,2017-02-10,music,rock,31,2017,1,Tuesday,1
2169,153.0,US,USD,2017-02-27,2017-03-02,music,rock,3,2017,2,Monday,1
2170,350.0,US,USD,2015-07-13,2015-08-22,music,rock,40,2015,7,Monday,1
2171,4000.0,US,USD,2015-05-17,2015-06-22,music,rock,36,2015,5,Sunday,1
2172,1000.0,US,USD,2015-03-19,2015-04-18,music,rock,30,2015,3,Thursday,1
2173,4200.0,US,USD,2013-08-09,2013-09-10,music,rock,32,2013,8,Friday,1
2174,4000.0,GB,GBP,2016-04-05,2016-05-05,music,rock,30,2016,4,Tuesday,1
2175,700.0,US,USD,2016-07-14,2016-07-21,music,rock,7,2016,7,Thursday,1
2176,5000.0,US,USD,2015-04-02,2015-05-02,music,rock,30,2015,4,Thursday,1
2177,2500.0,US,USD,2016-05-12,2016-06-06,music,rock,25,2016,5,Thursday,1
2178,25000.0,US,USD,2016-12-19,2017-01-18,music,rock,30,2016,12,Monday,1
2179,1000.0,US,USD,2015-03-12,2015-04-11,music,rock,30,2015,3,Thursday,1
2180,5000.0,US,USD,2015-10-02,2015-11-13,music,rock,42,2015,10,Friday,1
2181,2000.0,US,USD,2017-02-07,2017-02-21,games,tabletop games,14,2017,2,Tuesday,1
2182,3000.0,CA,CAD,2014-08-28,2014-10-02,games,tabletop games,35,2014,8,Thursday,1
2183,1800.0,US,USD,2017-01-10,2017-02-09,games,tabletop games,30,2017,1,Tuesday,1
2184,10000.0,US,USD,2016-01-11,2016-01-25,games,tabletop games,14,2016,1,Monday,1
2185,5000.0,GB,GBP,2013-02-14,2013-03-26,games,tabletop games,40,2013,2,Thursday,1
2186,20000.0,US,USD,2016-08-01,2016-09-07,games,tabletop games,37,2016,8,Monday,1
2187,20000.0,US,USD,2015-03-05,2015-04-03,games,tabletop games,29,2015,3,Thursday,1
2188,5494.0,AU,AUD,2016-09-20,2016-10-25,games,tabletop games,35,2016,9,Tuesday,1
2189,1200.0,GB,GBP,2016-04-07,2016-04-21,games,tabletop games,14,2016,4,Thursday,1
2190,19000.0,US,USD,2016-02-17,2016-03-23,games,tabletop games,35,2016,2,Wednesday,1
2191,750.0,GB,GBP,2017-02-02,2017-02-14,games,tabletop games,12,2017,2,Thursday,1
2192,12000.0,GB,GBP,2016-11-17,2016-12-15,games,tabletop games,28,2016,11,Thursday,1
2193,15000.0,US,USD,2016-10-21,2016-11-21,games,tabletop games,31,2016,10,Friday,1
2194,10000.0,US,USD,2016-02-25,2016-03-26,games,tabletop games,30,2016,2,Thursday,1
2195,4600.0,US,USD,2015-07-12,2015-08-11,games,tabletop games,30,2015,7,Sunday,1
2196,14000.0,US,USD,2016-11-01,2016-12-02,games,tabletop games,31,2016,11,Tuesday,1
2197,30000.0,US,USD,2015-01-29,2015-02-28,games,tabletop games,30,2015,1,Thursday,1
2198,40000.0,US,USD,2015-10-15,2015-11-14,games,tabletop games,30,2015,10,Thursday,1
2199,9000.0,IE,EUR,2015-09-15,2015-10-15,games,tabletop games,30,2015,9,Tuesday,1
2200,2000.0,GB,GBP,2015-06-08,2015-07-06,games,tabletop games,28,2015,6,Monday,1
2201,110.0,GB,GBP,2013-01-02,2013-01-16,music,electronic music,14,2013,1,Wednesday,1
2202,4000.0,US,USD,2012-10-02,2012-11-01,music,electronic music,30,2012,10,Tuesday,1
2203,2000.0,CA,CAD,2015-08-25,2015-09-24,music,electronic music,30,2015,8,Tuesday,1
2204,1500.0,US,USD,2013-02-07,2013-03-09,music,electronic music,30,2013,2,Thursday,1
2205,750.0,US,USD,2012-05-02,2012-06-01,music,electronic music,30,2012,5,Wednesday,1
2206,1100.0,US,USD,2012-03-29,2012-04-16,music,electronic music,18,2012,3,Thursday,1
2207,2000.0,US,USD,2013-10-17,2013-11-16,music,electronic music,30,2013,10,Thursday,1
2208,1000.0,US,USD,2012-02-07,2012-04-07,music,electronic music,60,2012,2,Tuesday,1
